UID,EventType,EventName,LocalTime,StayTime,Source,OS,Gender,Age,Level,Version,isGray
05391677,browse,Instructions,1686305247889,1909,push,Android,m,34,0,4.13,N,
05391677,browse,GoodList,1686305249972,2083,push,Android,m,34,0,4.13,N,
05391677,browse,Videos,1686305251938,1966,push,Android,m,34,0,4.13,N,
05391677,browse,Activity,1686305253949,2011,push,Android,m,34,0,4.13,N,
05391677,browse,Videos,1686305256024,2075,push,Android,m,34,0,4.13,N,
05391677,browse,Videos,1686305258018,1994,push,Android,m,34,0,4.13,N,
05391677,browse,GoodList,1686305259910,1892,push,Android,m,34,0,4.13,N,
05391677,browse,GoodDetail,1686305261858,1948,push,Android,m,34,0,4.13,N,
05391677,click,AddToCart,1686305263908,2050,push,Android,m,34,0,4.13,N,
13462814,browse,Activity,1686304934592,2050,push,iOS,f,33,0,4.13,N,
13462814,browse,Videos,1686304936423,1831,push,iOS,f,33,0,4.13,N,
13462814,browse,Live,1686304938369,1946,push,iOS,f,33,0,4.13,N,
13462814,browse,Live,1686304940321,1952,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodList,1686304942355,2034,push,iOS,f,33,0,4.13,N,
13462814,browse,Live,1686304944337,1982,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodDetail,1686304946363,2026,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodList,1686304948299,1936,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodDetail,1686304950391,2092,push,iOS,f,33,0,4.13,N,
13462814,browse,Instructions,1686304952274,1883,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodList,1686304954163,1889,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodDetail,1686304956067,1904,push,iOS,f,33,0,4.13,N,
13462814,browse,Videos,1686304958020,1953,push,iOS,f,33,0,4.13,N,
13462814,browse,Instructions,1686304959914,1894,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodList,1686304961815,1901,push,iOS,f,33,0,4.13,N,
13462814,browse,Live,1686304963871,2056,push,iOS,f,33,0,4.13,N,
13462814,browse,GoodDetail,1686304965764,1893,push,iOS,f,33,0,4.13,N,
13462814,browse,Instructions,1686304967687,1923,push,iOS,f,33,0,4.13,N,
13462814,click,Payment,1686304969538,1851,push,iOS,f,33,0,4.13,N,
13462814,browse,Live,1686304971648,2110,push,iOS,f,33,0,4.13,N,
13462814,browse,PaySuccess,1686304973678,2030,push,iOS,f,33,0,4.13,N,
12296194,browse,Activity,1686319523105,2030,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319525019,1914,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319526999,1980,push,Android,m,35,0,4.13,N,
12296194,browse,Settings,1686319528946,1947,push,Android,m,35,0,4.13,N,
12296194,browse,GoodList,1686319530980,2034,push,Android,m,35,0,4.13,N,
12296194,browse,GoodDetail,1686319533065,2085,push,Android,m,35,0,4.13,N,
12296194,browse,Live,1686319535066,2001,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319537117,2051,push,Android,m,35,0,4.13,N,
12296194,browse,GoodList,1686319539166,2049,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319541049,1883,push,Android,m,35,0,4.13,N,
12296194,browse,GoodDetail,1686319543183,2134,push,Android,m,35,0,4.13,N,
12296194,browse,GoodList,1686319545314,2131,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319547187,1873,push,Android,m,35,0,4.13,N,
12296194,browse,Settings,1686319549238,2051,push,Android,m,35,0,4.13,N,
12296194,browse,GoodDetail,1686319551056,1818,push,Android,m,35,0,4.13,N,
12296194,browse,GoodList,1686319552933,1877,push,Android,m,35,0,4.13,N,
12296194,browse,Videos,1686319554787,1854,push,Android,m,35,0,4.13,N,
12296194,browse,GoodDetail,1686319557008,2221,push,Android,m,35,0,4.13,N,
12296194,click,Payment,1686319559258,2250,push,Android,m,35,0,4.13,N,
12296194,browse,Live,1686319561225,1967,push,Android,m,35,0,4.13,N,
12296194,browse,PaySuccess,1686319563133,1908,push,Android,m,35,0,4.13,N,
18401100,browse,Activity,1686325522425,1908,push,iOS,f,48,0,4.13,N,
18401100,browse,GoodList,1686325524371,1946,push,iOS,f,48,0,4.13,N,
18401100,browse,GoodDetail,1686325526244,1873,push,iOS,f,48,0,4.13,N,
18401100,click,AddToCart,1686325528359,2115,push,iOS,f,48,0,4.13,N,
20115243,browse,Activity,1686288275032,2115,push,Android,f,49,2,4.13,N,
20115243,browse,Videos,1686288276893,1861,push,Android,f,49,2,4.13,N,
20115243,browse,GoodList,1686288278871,1978,push,Android,f,49,2,4.13,N,
20115243,browse,Live,1686288280989,2118,push,Android,f,49,2,4.13,N,
20115243,browse,Activity,1686288282953,1964,push,Android,f,49,2,4.13,N,
20115243,browse,Videos,1686288284878,1925,push,Android,f,49,2,4.13,N,
20115243,browse,Videos,1686288286900,2022,push,Android,f,49,2,4.13,N,
20115243,browse,Videos,1686288288806,1906,push,Android,f,49,2,4.13,N,
20115243,browse,Live,1686288291011,2205,push,Android,f,49,2,4.13,N,
20115243,browse,GoodList,1686288292857,1846,push,Android,f,49,2,4.13,N,
20115243,browse,GoodDetail,1686288295075,2218,push,Android,f,49,2,4.13,N,
20115243,click,AddToCart,1686288296940,1865,push,Android,f,49,2,4.13,N,
12743345,browse,Activity,1686324654826,1865,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodList,1686324656663,1837,push,iOS,m,49,0,4.13,N,
12743345,browse,Live,1686324658707,2044,push,iOS,m,49,0,4.13,N,
12743345,browse,Videos,1686324660632,1925,push,iOS,m,49,0,4.13,N,
12743345,browse,Videos,1686324662726,2094,push,iOS,m,49,0,4.13,N,
12743345,browse,Videos,1686324664757,2031,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodDetail,1686324666734,1977,push,iOS,m,49,0,4.13,N,
12743345,browse,Instructions,1686324668739,2005,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodList,1686324670750,2011,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodDetail,1686324672714,1964,push,iOS,m,49,0,4.13,N,
12743345,browse,Live,1686324674796,2082,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodList,1686324676731,1935,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodDetail,1686324678677,1946,push,iOS,m,49,0,4.13,N,
12743345,browse,Videos,1686324680639,1962,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodList,1686324682593,1954,push,iOS,m,49,0,4.13,N,
12743345,browse,GoodDetail,1686324684614,2021,push,iOS,m,49,0,4.13,N,
12743345,click,Payment,1686324686796,2182,push,iOS,m,49,0,4.13,N,
12743345,browse,PaySuccess,1686324688714,1918,push,iOS,m,49,0,4.13,N,
18381117,browse,Activity,1686302307303,1918,push,Android,m,30,0,4.13,N,
18381117,browse,GoodList,1686302309268,1965,push,Android,m,30,0,4.13,N,
18381117,browse,Activity,1686302311158,1890,push,Android,m,30,0,4.13,N,
18381117,browse,GoodList,1686302313134,1976,push,Android,m,30,0,4.13,N,
18381117,browse,GoodDetail,1686302314866,1732,push,Android,m,30,0,4.13,N,
18381117,browse,GoodList,1686302316885,2019,push,Android,m,30,0,4.13,N,
18381117,browse,GoodDetail,1686302318818,1933,push,Android,m,30,0,4.13,N,
18381117,click,AddToCart,1686302320962,2144,push,Android,m,30,0,4.13,N,
00653486,browse,Activity,1686312869123,2144,push,Android,f,48,0,4.13,N,
00653486,browse,Videos,1686312871115,1992,push,Android,f,48,0,4.13,N,
00653486,browse,GoodList,1686312873196,2081,push,Android,f,48,0,4.13,N,
00653486,browse,Videos,1686312875112,1916,push,Android,f,48,0,4.13,N,
00653486,browse,Videos,1686312877107,1995,push,Android,f,48,0,4.13,N,
00653486,browse,GoodDetail,1686312879064,1957,push,Android,f,48,0,4.13,N,
00653486,browse,Videos,1686312881053,1989,push,Android,f,48,0,4.13,N,
00653486,browse,Settings,1686312883165,2112,push,Android,f,48,0,4.13,N,
00653486,browse,Settings,1686312885216,2051,push,Android,f,48,0,4.13,N,
00653486,browse,GoodList,1686312887231,2015,push,Android,f,48,0,4.13,N,
00653486,browse,GoodDetail,1686312889153,1922,push,Android,f,48,0,4.13,N,
00653486,browse,Instructions,1686312891060,1907,push,Android,f,48,0,4.13,N,
00653486,browse,GoodList,1686312893144,2084,push,Android,f,48,0,4.13,N,
00653486,browse,GoodDetail,1686312895063,1919,push,Android,f,48,0,4.13,N,
00653486,browse,Instructions,1686312897113,2050,push,Android,f,48,0,4.13,N,
00653486,browse,GoodList,1686312899158,2045,push,Android,f,48,0,4.13,N,
00653486,browse,Live,1686312901257,2099,push,Android,f,48,0,4.13,N,
00653486,browse,Videos,1686312903357,2100,push,Android,f,48,0,4.13,N,
00653486,browse,GoodDetail,1686312905475,2118,push,Android,f,48,0,4.13,N,
00653486,click,Payment,1686312907433,1958,push,Android,f,48,0,4.13,N,
00653486,browse,PaySuccess,1686312909641,2208,push,Android,f,48,0,4.13,N,
18085850,browse,Activity,1686300771436,2208,natural,Android,f,31,0,4.13,N,
18085850,browse,Live,1686300773335,1899,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodList,1686300775403,2068,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodDetail,1686300777250,1847,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodList,1686300779144,1894,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodDetail,1686300781109,1965,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodList,1686300783139,2030,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodDetail,1686300785304,2165,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodList,1686300787217,1913,natural,Android,f,31,0,4.13,N,
18085850,browse,GoodDetail,1686300789317,2100,natural,Android,f,31,0,4.13,N,
18085850,browse,Live,1686300791435,2118,natural,Android,f,31,0,4.13,N,
18085850,click,AddToCart,1686300793509,2074,natural,Android,f,31,0,4.13,N,
09287619,browse,Activity,1686283713708,2074,natural,Android,f,42,0,4.13,N,
09287619,browse,Live,1686283715801,2093,natural,Android,f,42,0,4.13,N,
09287619,browse,Videos,1686283717777,1976,natural,Android,f,42,0,4.13,N,
09287619,browse,Live,1686283719723,1946,natural,Android,f,42,0,4.13,N,
09287619,browse,Videos,1686283721710,1987,natural,Android,f,42,0,4.13,N,
09287619,browse,GoodList,1686283723632,1922,natural,Android,f,42,0,4.13,N,
09287619,browse,Personal,1686283725656,2024,natural,Android,f,42,0,4.13,N,
09287619,browse,Videos,1686283727769,2113,natural,Android,f,42,0,4.13,N,
09287619,browse,GoodDetail,1686283729815,2046,natural,Android,f,42,0,4.13,N,
09287619,browse,Live,1686283731740,1925,natural,Android,f,42,0,4.13,N,
09287619,browse,Videos,1686283733943,2203,natural,Android,f,42,0,4.13,N,
09287619,browse,Settings,1686283735962,2019,natural,Android,f,42,0,4.13,N,
09287619,browse,Videos,1686283738123,2161,natural,Android,f,42,0,4.13,N,
09287619,click,AddToCart,1686283740181,2058,natural,Android,f,42,0,4.13,N,
03832086,browse,Activity,1686304702556,2058,push,Android,f,55,1,4.13,N,
03832086,browse,Live,1686304704556,2000,push,Android,f,55,1,4.13,N,
03832086,browse,Videos,1686304706401,1845,push,Android,f,55,1,4.13,N,
03832086,browse,GoodList,1686304708410,2009,push,Android,f,55,1,4.13,N,
03832086,browse,Activity,1686304710573,2163,push,Android,f,55,1,4.13,N,
03832086,browse,Live,1686304712680,2107,push,Android,f,55,1,4.13,N,
03832086,browse,GoodList,1686304714627,1947,push,Android,f,55,1,4.13,N,
03832086,browse,Live,1686304716631,2004,push,Android,f,55,1,4.13,N,
03832086,browse,Videos,1686304718746,2115,push,Android,f,55,1,4.13,N,
03832086,browse,Activity,1686304720756,2010,push,Android,f,55,1,4.13,N,
03832086,browse,GoodList,1686304722532,1776,push,Android,f,55,1,4.13,N,
03832086,browse,Live,1686304724277,1745,push,Android,f,55,1,4.13,N,
03832086,browse,Live,1686304726229,1952,push,Android,f,55,1,4.13,N,
03832086,browse,Activity,1686304728290,2061,push,Android,f,55,1,4.13,N,
03832086,browse,GoodList,1686304730258,1968,push,Android,f,55,1,4.13,N,
03832086,browse,Instructions,1686304732225,1967,push,Android,f,55,1,4.13,N,
03832086,browse,GoodDetail,1686304734109,1884,push,Android,f,55,1,4.13,N,
03832086,click,AddToCart,1686304736195,2086,push,Android,f,55,1,4.13,N,
01766765,browse,Activity,1686308301482,2086,push,Android,f,53,1,4.13,N,
01766765,browse,GoodList,1686308303691,2209,push,Android,f,53,1,4.13,N,
01766765,browse,GoodDetail,1686308305663,1972,push,Android,f,53,1,4.13,N,
01766765,browse,Live,1686308307552,1889,push,Android,f,53,1,4.13,N,
01766765,browse,GoodList,1686308309543,1991,push,Android,f,53,1,4.13,N,
01766765,browse,Live,1686308311582,2039,push,Android,f,53,1,4.13,N,
01766765,browse,Instructions,1686308313553,1971,push,Android,f,53,1,4.13,N,
01766765,browse,Videos,1686308315298,1745,push,Android,f,53,1,4.13,N,
01766765,browse,GoodDetail,1686308317217,1919,push,Android,f,53,1,4.13,N,
01766765,browse,Videos,1686308319327,2110,push,Android,f,53,1,4.13,N,
01766765,browse,GoodList,1686308321250,1923,push,Android,f,53,1,4.13,N,
01766765,browse,GoodDetail,1686308323369,2119,push,Android,f,53,1,4.13,N,
01766765,browse,GoodList,1686308325265,1896,push,Android,f,53,1,4.13,N,
01766765,browse,Live,1686308327264,1999,push,Android,f,53,1,4.13,N,
01766765,browse,GoodDetail,1686308329396,2132,push,Android,f,53,1,4.13,N,
01766765,browse,Videos,1686308331416,2020,push,Android,f,53,1,4.13,N,
01766765,browse,Live,1686308333345,1929,push,Android,f,53,1,4.13,N,
01766765,click,Payment,1686308335299,1954,push,Android,f,53,1,4.13,N,
01766765,browse,Videos,1686308337348,2049,push,Android,f,53,1,4.13,N,
01766765,browse,PaySuccess,1686308339285,1937,push,Android,f,53,1,4.13,N,
24798140,browse,Activity,1686326442767,1937,push,iOS,f,40,0,4.13,N,
24798140,browse,GoodList,1686326444696,1929,push,iOS,f,40,0,4.13,N,
24798140,browse,Activity,1686326446702,2006,push,iOS,f,40,0,4.13,N,
24798140,browse,Videos,1686326448823,2121,push,iOS,f,40,0,4.13,N,
24798140,browse,Live,1686326450830,2007,push,iOS,f,40,0,4.13,N,
24798140,browse,Videos,1686326452616,1786,push,iOS,f,40,0,4.13,N,
24798140,browse,Videos,1686326454692,2076,push,iOS,f,40,0,4.13,N,
24798140,browse,Live,1686326456866,2174,push,iOS,f,40,0,4.13,N,
24798140,browse,Videos,1686326458970,2104,push,iOS,f,40,0,4.13,N,
24798140,browse,Live,1686326461064,2094,push,iOS,f,40,0,4.13,N,
24798140,browse,GoodList,1686326462963,1899,push,iOS,f,40,0,4.13,N,
24798140,browse,GoodDetail,1686326464916,1953,push,iOS,f,40,0,4.13,N,
24798140,browse,GoodList,1686326467013,2097,push,iOS,f,40,0,4.13,N,
24798140,browse,Videos,1686326469040,2027,push,iOS,f,40,0,4.13,N,
24798140,browse,GoodDetail,1686326470926,1886,push,iOS,f,40,0,4.13,N,
24798140,click,AddToCart,1686326472906,1980,push,iOS,f,40,0,4.13,N,
01567378,browse,Activity,1686296412890,1980,natural,iOS,f,21,2,4.13,N,
01567378,browse,Videos,1686296414790,1900,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodList,1686296416788,1998,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodDetail,1686296418625,1837,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodList,1686296420713,2088,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodDetail,1686296422801,2088,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodList,1686296424763,1962,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodDetail,1686296426684,1921,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodList,1686296428821,2137,natural,iOS,f,21,2,4.13,N,
01567378,browse,GoodDetail,1686296430604,1783,natural,iOS,f,21,2,4.13,N,
01567378,click,AddToCart,1686296432459,1855,natural,iOS,f,21,2,4.13,N,
03986878,browse,Activity,1686280609315,1855,natural,iOS,m,40,2,4.13,N,
03986878,browse,Videos,1686280611312,1997,natural,iOS,m,40,2,4.13,N,
03986878,browse,GoodList,1686280613187,1875,natural,iOS,m,40,2,4.13,N,
03986878,browse,Activity,1686280615154,1967,natural,iOS,m,40,2,4.13,N,
03986878,browse,Personal,1686280617069,1915,natural,iOS,m,40,2,4.13,N,
03986878,browse,Live,1686280619102,2033,natural,iOS,m,40,2,4.13,N,
03986878,browse,GoodList,1686280621154,2052,natural,iOS,m,40,2,4.13,N,
03986878,browse,Live,1686280623168,2014,natural,iOS,m,40,2,4.13,N,
03986878,browse,Live,1686280625108,1940,natural,iOS,m,40,2,4.13,N,
03986878,browse,Activity,1686280627155,2047,natural,iOS,m,40,2,4.13,N,
03986878,browse,GoodList,1686280629390,2235,natural,iOS,m,40,2,4.13,N,
03986878,browse,Activity,1686280631224,1834,natural,iOS,m,40,2,4.13,N,
03986878,browse,GoodList,1686280633037,1813,natural,iOS,m,40,2,4.13,N,
03986878,browse,Videos,1686280635000,1963,natural,iOS,m,40,2,4.13,N,
03986878,browse,GoodDetail,1686280636938,1938,natural,iOS,m,40,2,4.13,N,
03986878,browse,Live,1686280638969,2031,natural,iOS,m,40,2,4.13,N,
03986878,browse,Videos,1686280640865,1896,natural,iOS,m,40,2,4.13,N,
03986878,click,AddToCart,1686280642886,2021,natural,iOS,m,40,2,4.13,N,
02593041,browse,Activity,1686317721211,2021,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodList,1686317723118,1907,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodDetail,1686317725259,2141,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodList,1686317727260,2001,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodDetail,1686317729221,1961,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodList,1686317731137,1916,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodDetail,1686317733185,2048,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodList,1686317735192,2007,natural,Android,f,40,0,4.13,N,
02593041,browse,GoodDetail,1686317737379,2187,natural,Android,f,40,0,4.13,N,
02593041,click,Payment,1686317739292,1913,natural,Android,f,40,0,4.13,N,
02593041,browse,PaySuccess,1686317741235,1943,natural,Android,f,40,0,4.13,N,
11543345,browse,Activity,1686305879872,1943,push,Android,f,47,0,4.13,N,
11543345,browse,Live,1686305881855,1983,push,Android,f,47,0,4.13,N,
11543345,browse,Videos,1686305883781,1926,push,Android,f,47,0,4.13,N,
11543345,browse,GoodList,1686305885830,2049,push,Android,f,47,0,4.13,N,
11543345,browse,Activity,1686305887961,2131,push,Android,f,47,0,4.13,N,
11543345,browse,GoodList,1686305890048,2087,push,Android,f,47,0,4.13,N,
11543345,browse,GoodDetail,1686305892061,2013,push,Android,f,47,0,4.13,N,
11543345,browse,Live,1686305894174,2113,push,Android,f,47,0,4.13,N,
11543345,browse,GoodList,1686305896132,1958,push,Android,f,47,0,4.13,N,
11543345,browse,GoodDetail,1686305898021,1889,push,Android,f,47,0,4.13,N,
11543345,browse,Videos,1686305899911,1890,push,Android,f,47,0,4.13,N,
11543345,browse,Personal,1686305901850,1939,push,Android,f,47,0,4.13,N,
11543345,browse,Videos,1686305903966,2116,push,Android,f,47,0,4.13,N,
11543345,click,AddToCart,1686305906010,2044,push,Android,f,47,0,4.13,N,
16843319,browse,Activity,1686290509868,2044,push,Android,f,43,0,4.13,N,
16843319,browse,Videos,1686290511866,1998,push,Android,f,43,0,4.13,N,
16843319,browse,GoodList,1686290513712,1846,push,Android,f,43,0,4.13,N,
16843319,browse,Live,1686290515888,2176,push,Android,f,43,0,4.13,N,
16843319,browse,GoodDetail,1686290518004,2116,push,Android,f,43,0,4.13,N,
16843319,browse,Live,1686290520117,2113,push,Android,f,43,0,4.13,N,
16843319,click,Payment,1686290521909,1792,push,Android,f,43,0,4.13,N,
16843319,browse,PaySuccess,1686290523959,2050,push,Android,f,43,0,4.13,N,
18054406,browse,Activity,1686286403983,2050,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286405945,1962,push,Android,f,49,0,4.13,N,
18054406,browse,Instructions,1686286408226,2281,push,Android,f,49,0,4.13,N,
18054406,browse,GoodList,1686286410191,1965,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286412316,2125,push,Android,f,49,0,4.13,N,
18054406,browse,Live,1686286414366,2050,push,Android,f,49,0,4.13,N,
18054406,browse,Instructions,1686286416247,1881,push,Android,f,49,0,4.13,N,
18054406,browse,GoodDetail,1686286418238,1991,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286420208,1970,push,Android,f,49,0,4.13,N,
18054406,browse,Live,1686286422038,1830,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286424043,2005,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286426097,2054,push,Android,f,49,0,4.13,N,
18054406,browse,Videos,1686286428148,2051,push,Android,f,49,0,4.13,N,
18054406,click,AddToCart,1686286430108,1960,push,Android,f,49,0,4.13,N,
09943141,browse,Activity,1686320246976,1960,push,Android,f,51,0,4.13,N,
